CaseOrder,Population_Within_A_Mile,Children_Count,Age,Income,Churn,Outage_Seconds_Per_Week,Email_Sent_To_Customer_Count,Technical_Support_Contacted_Count,Yearly_Equip_Failure_Count,Is_Techie,Has_Port_Modem,Has_Tablet,Has_Phone_Service,Has_Multiple_Lines,Has_Online_Security,Has_Online_Backup,Has_Device_Protection,Has_Tech_Support,Has_Streaming_TV,Has_Streaming_Movies,Has_Paperless_Billing,Tenure,Avg_Monthly_Charge,Avg_Bandwidth_GB_Usage_Per_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Never Married,Marital_Status_Separated,Marital_Status_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Term_Month-to-month,Contract_Term_One year,Contract_Term_Two Year,Internet_Service_Type_DSL,Internet_Service_Type_Fiber Optic,Internet_Service_Type_None,Payment_Method_Type_Bank Transfer(automatic),Payment_Method_Type_Credit Card (automatic),Payment_Method_Type_Electronic Check,Payment_Method_Type_Mailed Check
115,1012,0,67,12527.51,1,10.40677369,14,2,0,1,0,0,1,0,1,1,0,1,1,0,1,13.12190056,174.96176599999998,1431.409396,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
116,20327,0,56,35499.06,0,7.146124361,13,3,0,1,0,0,1,0,1,1,0,0,1,0,0,23.34617699,162.452604,2253.85247,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
117,69,6,24,26282.4,0,9.807530479,10,1,0,1,1,1,1,1,0,0,1,0,0,0,1,6.311709177999999,137.48359399999998,1353.29384,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
118,1130,2,79,51237.28,0,10.61217014,12,3,0,0,0,1,1,1,0,1,1,0,1,1,1,12.58298231,275.133571,1701.457566,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
119,4210,3,61,64222.21,1,5.785085772,16,1,1,0,1,0,1,0,0,0,0,0,0,1,0,7.120096362999999,127.44206899999999,1290.737183,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
120,155,0,38,11014.98,1,9.062879297,11,2,0,1,0,0,1,0,0,1,0,1,1,1,0,9.344886869,210.138,1403.270091,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
121,37711,4,28,21172.49,0,16.54443477,13,1,0,1,0,0,1,1,0,1,0,0,0,0,1,22.37815032,147.45641899999998,2603.903672,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
122,1800,3,44,26130.78,1,4.539566699,8,2,0,0,1,1,1,1,0,1,1,0,1,1,1,4.799514433,242.65729100000001,1256.287854,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
123,8028,1,65,36478.21,0,7.251198724,14,2,0,1,0,1,1,0,0,1,0,1,0,0,1,10.04672315,114.983787,980.9935923,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
124,31859,3,35,54533.63,0,8.943293567000001,15,2,1,0,1,1,1,0,0,0,1,0,1,1,1,8.156552837000001,187.656013,1347.869205,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
125,16101,2,31,37103.18,0,12.57884215,9,3,1,0,1,0,1,1,0,0,1,0,1,0,0,7.992791229,149.991327,1127.267848,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
126,20449,2,34,74679.84,0,11.64836306,11,0,1,1,1,1,1,1,0,0,0,0,0,0,0,7.231032028,124.960655,1269.836202,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
127,161,2,68,95028.57,1,6.076260652,13,0,0,0,1,1,1,1,0,0,1,0,1,1,1,4.6276720419999995,220.161527,1038.7453779999998,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
128,29210,0,62,34281.1,0,11.75681641,9,0,0,0,0,0,0,1,0,1,1,1,0,0,0,10.05306287,172.48852,1531.155367,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
129,821,0,52,36240.81,0,9.173739977,14,0,1,0,1,1,1,0,1,0,1,1,0,0,0,4.171044392,120.004928,991.2441024,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
130,5846,5,32,9515.64,1,8.353693631,11,4,0,0,0,0,1,1,0,0,1,0,1,1,1,4.5686826410000005,220.161527,1244.296865,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
131,4476,0,47,125814.88,1,10.74539526,10,0,1,0,1,0,1,0,0,0,1,0,0,1,1,6.085030507000001,139.965008,1162.332926,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
132,5529,8,66,12995.68,0,11.36323648,12,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2.730250735,159.951231,577.1157824000001,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
133,25328,1,70,77531.43,1,2.310584634,14,1,0,0,1,0,1,1,0,1,0,1,1,0,0,8.574901206,184.949594,1442.9748769999999,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
134,3736,3,41,87354.99,1,5.290318715,10,0,0,0,1,0,1,1,0,0,1,0,1,1,1,9.743201772,252.63780699999998,1577.208717,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
135,610,2,59,76567.85,0,5.258274954,8,1,0,0,1,0,1,0,0,0,0,0,0,0,1,9.482919033,112.455141,886.9398743999999,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
136,34,1,46,30663.52,0,7.157580014,12,0,0,0,0,0,1,1,0,1,1,0,0,0,1,8.447988841,179.97935800000002,1065.0644300000001,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
137,3199,3,70,122957.19,0,2.120350511,17,0,0,0,1,1,1,1,0,1,0,0,0,1,1,6.365998533,202.443347,951.886985,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
138,1135,1,89,31600.92,0,4.978546291000001,12,2,0,0,0,0,1,1,0,1,1,1,1,0,1,7.251397592000001,197.472533,1404.435534,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
139,1750,4,75,74638.78,1,6.547676875,10,3,1,0,0,0,0,1,1,0,1,0,1,1,1,14.64011644,255.155493,1925.9117219999998,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
140,1076,0,26,32652.3,1,7.410590719,9,0,1,1,0,1,1,1,0,0,1,1,1,0,0,11.71637124,174.976769,1805.0112980000001,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
141,1692,4,25,63650.54,0,11.39765385,8,1,1,0,1,0,1,1,0,0,1,1,0,0,1,4.13273503,169.992756,700.7343179,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
142,43123,1,84,28622.6,1,11.29945603,14,1,0,0,0,0,1,1,0,1,0,0,1,0,1,2.887429547,192.44043200000002,513.237305,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
143,2396,3,69,50252.79,0,11.30748265,15,0,2,0,0,1,1,0,0,1,1,0,0,1,0,3.303030246,182.460772,717.3876564,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
144,12914,3,31,19800.81,0,10.31551212,11,2,1,0,0,1,1,0,0,0,1,0,0,1,0,5.15825129,139.965008,1313.492851,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
145,15171,10,76,35954.77,1,13.71555406,14,1,0,0,0,0,1,0,0,1,0,0,0,1,1,3.2375602339999996,137.461553,819.4195268999999,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
146,5157,8,75,36342.31,1,15.40917963,15,2,0,0,0,0,1,1,0,1,1,1,1,0,0,2.7331092339999996,217.472533,882.1160656,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
147,828,1,74,48715.53,1,11.9664542,17,1,0,0,1,1,1,0,0,1,0,1,1,1,1,3.180102025,210.138,724.7803356000001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
148,98,1,49,23204.98,0,10.18046877,10,2,0,0,0,0,0,0,0,0,0,1,0,0,1,15.85983755,104.964303,1829.270014,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
149,15671,1,47,35302.52,1,14.01485542,16,1,1,0,0,0,1,1,0,1,0,0,1,1,0,11.73724209,262.610632,1668.1991189999999,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
150,2229,4,20,54895.16,1,14.62784306,17,2,0,0,1,1,1,0,1,1,0,1,0,1,0,7.006240694,152.488401,1124.353152,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
151,4982,2,26,60398.06,1,10.90517581,10,2,0,0,0,0,1,1,1,0,0,1,0,1,0,5.562130367000001,174.974431,1316.239744,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
152,18575,2,72,8115.88,0,8.894475174,8,0,1,0,0,0,1,0,0,0,0,1,1,1,1,14.53027663,220.11851600000003,1637.201426,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
153,15715,1,41,33858.66,0,10.50187888,13,0,0,1,0,1,1,0,1,1,0,0,1,0,0,5.905906389,162.452604,951.8524405999999,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
154,6252,3,26,29950.47,1,12.34250072,12,2,1,0,1,1,1,1,1,1,0,0,0,1,1,3.260462654,184.96103300000001,1248.097652,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
155,3834,4,55,49421.69,0,10.29380879,12,3,0,0,1,0,1,1,1,1,1,0,0,1,1,18.91276578,217.48397200000002,2220.255405,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
156,19556,1,46,11061.05,0,8.512650562000001,11,2,1,0,1,0,1,0,0,0,0,1,1,1,0,14.25617986,220.11851600000003,1669.202417,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
157,47732,0,87,15388.32,1,7.82671592,13,1,2,1,1,0,1,0,0,0,0,1,1,1,1,7.983887266,187.642236,990.0555075999999,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
158,86926,1,39,20624.31,0,6.985590245,9,2,1,1,0,1,1,0,1,1,0,1,1,0,1,5.969967132000001,174.96176599999998,967.9819136,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
159,69,0,81,47877.81,1,11.40449185,12,0,0,0,0,0,1,1,0,0,1,0,1,1,1,19.95277818,252.63780699999998,2190.259876,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
160,15033,0,83,46154.17,0,10.44249511,13,1,0,0,1,0,1,0,1,1,1,1,0,0,0,14.85781115,130.024412,1445.7527810000001,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
161,2673,0,50,107111.8,1,15.38627887,12,2,0,0,0,0,1,0,1,0,1,0,0,1,0,2.600063739,162.48269399999998,528.6553088000001,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
162,1879,3,87,10403.59,1,10.68024546,13,2,1,0,1,0,1,1,0,0,1,0,1,0,1,11.92299244,182.46760700000002,1296.481055,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
163,358,3,76,22412.6,0,10.62439366,13,0,0,0,1,0,1,0,0,1,0,0,1,0,1,5.972864167000001,139.93491799999998,1195.3930369999998,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
164,32653,6,25,19476.27,1,10.91642397,13,1,0,1,0,0,1,0,0,0,1,1,1,1,0,10.87555535,200.165175,1700.121992,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
165,10398,3,34,96382.76,1,8.580626195,14,0,0,0,1,0,1,0,1,0,1,1,1,1,0,16.00330155,202.682861,2120.673828,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
166,2081,1,46,28022.56,0,8.996933306,11,0,1,0,1,0,1,0,0,0,0,1,0,1,0,12.63074989,159.951231,1238.421347,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
167,3410,1,73,35478.4,0,7.602570192000001,7,2,0,0,1,0,1,0,0,0,0,1,1,0,1,8.494439199999999,149.948316,847.110799,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
168,377,8,57,10155.51,1,9.217689334,12,1,1,0,1,0,1,0,1,0,0,0,0,1,1,8.044444101,149.959755,1112.9371019999999,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
169,1917,3,58,87537.25,0,9.591529443999999,14,0,1,0,1,1,1,1,0,0,0,1,0,0,0,12.07358377,137.469817,1623.045026,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
170,2482,4,70,34112.1,1,13.36027908,12,0,0,0,1,0,1,0,0,0,1,0,1,1,1,10.21634248,187.656013,1479.7301810000001,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
171,902,0,53,32653.51,1,4.372034777,7,1,0,0,1,0,1,1,1,0,1,0,1,0,0,15.50354683,164.98529299999998,2144.7350239999996,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
172,43714,0,31,35321.46,1,10.59285179,11,0,3,0,1,0,1,0,0,0,1,0,0,1,0,13.88004531,159.965008,1522.2895119999998,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
173,3066,0,38,49277.48,0,12.81260566,10,1,0,0,0,0,1,1,1,0,0,0,1,0,1,19.48900163,172.462354,1974.7800539999998,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
174,13365,0,26,37297.82,1,3.7672989869999998,11,0,0,0,0,0,1,1,0,1,0,1,1,0,0,10.01771765,204.949594,1261.177198,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
175,207,2,44,14928.96,0,17.56798903,14,2,0,0,1,0,1,0,0,1,1,0,0,0,0,7.34059599,147.47384399999999,939.7181324,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
176,689,3,66,24702.68,1,11.2369761,11,3,2,1,0,0,1,0,0,0,1,1,1,0,0,12.64742067,162.471255,1357.062854,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
177,99,1,58,87535.71,0,8.54892416,15,0,1,0,1,0,1,0,1,0,0,0,1,0,0,8.850426838999999,119.95683999999999,1456.887443,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
178,509,6,51,63166.87,1,6.0941099020000005,11,2,0,0,0,0,1,0,0,0,0,0,1,1,0,3.701557118,207.609354,937.5863866000001,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
179,933,4,34,11856.81,0,13.9077275,14,1,0,0,0,0,1,1,0,1,1,1,0,1,1,2.976033785,194.999168,830.1193011,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
180,4991,0,87,27326.79,0,7.905333122,14,1,0,0,1,0,1,0,1,1,1,0,1,0,1,5.522376826,174.975543,737.8564607999999,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
181,1579,1,67,12779.23,1,12.53830949,9,2,1,0,1,0,1,1,0,0,0,0,1,1,0,15.64596698,240.11486800000003,1781.8548620000001,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
182,19669,4,59,25519.91,1,12.821941800000001,12,1,1,0,0,1,1,1,0,0,0,0,1,1,1,23.00764441,240.11486800000003,2464.5774890000002,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
183,530,7,23,46871.21,0,8.941553742,10,0,0,0,1,0,1,0,0,1,1,1,0,0,1,17.24924155,139.98300600000002,2392.203409,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
184,1469,0,42,77383.72,1,10.51043963,12,0,0,0,1,0,1,1,0,0,0,0,1,1,1,13.01107597,240.11486800000003,1664.19271,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
185,324,1,24,47395.3,1,11.86384439,11,3,0,0,1,0,1,1,1,1,1,1,0,1,1,5.1040822089999995,209.993134,1433.616898,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
186,10482,2,81,90977.74,0,10.76051016,10,3,0,0,1,1,1,1,0,1,0,0,0,0,0,3.5214999239999996,147.45641899999998,823.4933242999999,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
187,3151,8,78,135727.71,0,11.05420024,14,0,0,0,0,0,1,0,1,0,1,0,0,0,1,8.08137067,107.49576599999999,1468.3574210000002,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
188,1919,1,51,47726.25,1,8.174495258,8,5,0,0,0,1,1,0,1,1,1,0,0,1,1,1.875430489,152.50217800000001,590.7765801,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
189,241,1,70,51721.64,0,10.05388383,12,2,0,0,1,0,1,0,0,0,0,0,0,0,0,5.587484456,79.978861,418.62068849999997,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
190,673,0,87,41531.03,0,7.045552801,13,2,0,0,1,1,1,0,1,0,1,0,0,1,1,7.007695148,142.48269399999998,1181.9918460000001,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
191,2649,0,46,33504.8,0,8.957297136000001,14,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1.408375942,117.439154,733.4036934,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
192,1655,8,56,34197.3,1,15.74015572,14,2,1,0,1,1,1,0,0,0,1,0,1,1,1,11.64983735,220.132293,1719.173387,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
193,1598,4,44,11518.58,1,13.41209586,11,3,0,1,0,0,1,0,1,1,0,0,0,1,1,2.964559883,152.45551899999998,1205.956363,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
194,6658,0,33,31065.17,0,14.89835355,9,2,1,0,0,0,1,0,1,1,0,1,1,0,0,10.25635754,174.96176599999998,1261.0327630000002,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
195,823,0,19,32097.17,1,13.62135046,14,1,1,0,1,0,1,1,0,1,0,0,0,1,1,3.892407013,202.443347,741.7766988,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
196,13287,1,31,23424.88,1,14.95912113,12,2,1,0,1,0,1,0,1,0,0,0,1,1,0,3.2269967110000004,210.12704,932.6084358999999,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
197,2394,1,34,35988.24,0,11.741245,9,0,0,0,0,1,1,0,1,1,0,0,0,1,0,15.87685513,139.97923899999998,1708.614019,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
198,9295,4,43,35539.7,0,7.765121655,11,0,1,0,1,1,1,0,0,0,1,0,0,1,0,5.874064017,139.965008,1363.5860300000002,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
199,315,1,82,27959.34,0,7.130431692999999,5,1,0,0,0,1,1,0,0,0,0,0,1,0,1,3.7563592760000004,137.439154,472.10570189999993,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
200,2998,6,36,52232.97,0,8.359515606,13,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2.905283283,102.474625,558.2340556,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
201,178,1,48,18198.59,1,9.42799205,17,3,0,0,1,1,1,1,0,0,1,0,1,1,1,1.474810061,252.63780699999998,815.194738,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
202,1423,0,52,16851.94,1,10.95510131,11,0,1,0,1,1,1,1,0,1,1,1,0,1,1,18.56165869,194.999168,2007.3036170000003,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
203,1935,1,35,16440.05,1,10.8621377,16,1,0,0,1,0,1,1,0,1,0,0,1,1,0,12.39088509,242.61063199999998,2088.48083,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
204,90517,3,83,44223.58,0,7.352533505,15,2,0,0,1,0,1,0,0,1,0,0,1,0,0,14.17192333,127.458638,1430.761492,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
205,239,0,20,33343.73,0,11.38860234,14,1,0,0,0,1,1,0,1,1,0,0,1,0,1,3.86023041,129.976324,822.3008694,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
206,1003,0,25,30664.56,1,9.580144161,13,4,0,0,0,0,1,1,0,0,0,0,1,1,0,17.72593456,240.11486800000003,2059.2009980000003,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
207,2817,0,88,31934.04,0,10.79191234,18,1,0,0,0,0,1,0,1,1,1,0,1,0,1,3.0430631669999997,174.975543,617.542543,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
208,884,1,54,26676.4,0,9.982341124,8,0,0,0,1,0,1,1,0,0,0,0,1,0,0,5.827112819,169.944668,758.4775985,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
209,11245,1,46,67211.95,1,6.511921085,12,0,1,0,1,1,1,1,1,0,1,0,0,1,0,4.648958177,162.511928,894.6733856000001,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
210,19215,2,75,31136.77,0,10.70500472,14,1,0,0,1,0,1,0,1,0,0,0,1,0,1,11.96274778,119.95683999999999,1639.898269,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
211,2733,5,66,40660.84,0,11.58410296,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.525864256,137.439154,710.7541633,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
212,1204,0,51,10606.59,0,8.01651453,12,1,1,1,1,0,1,1,1,1,0,1,1,0,0,8.038308899,207.46728000000002,1092.226042,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
213,62430,3,81,92447.71,0,15.12148226,12,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1.416592892,149.974105,757.0097075,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
214,1028,0,75,13612.16,0,12.63643487,18,0,0,0,0,0,1,0,1,1,1,1,1,1,1,19.83504645,225.178625,2301.8507210000002,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
215,28666,3,54,13765.39,1,16.68178185,8,2,0,0,1,0,0,1,0,0,1,0,1,1,1,15.85002222,232.63780699999998,2401.406545,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
216,44451,2,73,53019.98,0,11.08409914,10,2,1,0,1,1,1,0,0,0,0,1,1,0,0,15.94935291,117.47203600000002,1535.788894,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
217,266,0,53,42523.02,0,12.99948061,12,1,1,0,1,0,1,1,0,0,0,1,0,0,1,11.94550648,137.469817,1536.589816,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
218,33649,8,33,52143.7,0,11.17949466,14,1,1,0,1,0,1,0,0,0,1,0,1,1,0,16.03360405,220.132293,2153.778421,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
219,1994,5,41,19097.94,0,7.369412654,13,0,1,0,1,1,1,1,0,0,0,0,0,0,0,21.29342532,124.960655,2409.195918,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
220,1869,1,59,11301.4,0,9.84688181,11,0,0,1,1,1,1,1,1,1,1,1,1,0,0,4.95598008,199.990219,1342.862457,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
221,27590,3,23,17814.0,1,18.19542503,14,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2.73951266,159.947583,1046.054674,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
222,21792,1,32,22533.05,1,13.53989069,13,1,1,0,0,0,0,0,1,1,1,0,1,1,0,4.973046104,245.145743,1204.479468,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
223,8770,3,51,19974.4,1,5.458806701,10,2,0,0,1,0,1,1,1,0,1,0,1,1,0,10.28430068,255.155493,1616.908193,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
224,3378,1,46,45146.99,0,12.077285400000001,11,1,1,0,1,1,1,0,0,1,0,0,0,0,0,2.581692044,134.950905,345.0099528,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
225,1748,3,37,10330.1,1,6.918984305,9,1,0,0,1,1,1,1,0,0,0,0,0,1,0,6.945736396,159.947583,1427.088655,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
226,1598,0,53,15281.28,0,14.84155042,8,3,0,0,0,0,1,1,1,0,0,1,0,0,1,9.999416271,139.987503,1452.334634,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
227,4335,1,62,11217.96,1,12.66717474,15,2,0,0,0,1,1,1,0,0,0,0,0,1,0,6.035737465,179.947583,795.4957357999999,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
228,2299,1,57,17516.0,0,11.43786808,13,0,1,0,0,1,0,0,0,1,1,0,0,0,1,9.004964377,127.473844,1333.894229,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
229,12275,2,80,20566.64,1,6.915228797,10,1,0,0,1,0,1,1,0,0,1,0,1,1,0,5.071456681,232.63780699999998,1402.20491,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
230,1065,1,43,36128.68,1,11.30215199,12,1,1,0,1,1,1,1,1,1,1,1,0,0,1,12.02106494,195.006206,1447.196935,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
231,24438,1,35,52129.84,1,9.513085538,10,1,0,1,1,1,1,1,0,1,1,1,1,1,1,5.049303717,267.642733,1662.510936,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
232,47974,1,63,25985.06,0,9.497106973,11,1,0,0,0,1,1,0,1,0,0,0,0,1,0,18.17247008,149.959755,1707.641161,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
233,788,1,63,10909.79,1,12.21852573,15,2,0,0,1,0,1,1,0,0,0,0,1,1,1,15.31997698,220.11486800000003,2181.752793,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
