CaseOrder,Age,Email_Sent_To_Customer_Count,Is_Techie,Has_Multiple_Lines,Has_Online_Backup,Has_Device_Protection,Has_Streaming_TV,Avg_Bandwidth_GB_Usage_Per_Year,Churn
559,83,16,1,0,1,0,1,1043.790368,1
560,88,14,0,1,1,0,0,851.1414085000001,0
561,68,12,1,1,0,1,1,1762.075547,1
562,38,11,1,0,1,1,0,1350.716866,1
563,23,11,1,1,0,0,0,1052.0420789999998,1
564,55,10,0,1,1,0,0,1159.6780939999999,0
565,43,14,0,0,1,0,0,338.2592053999999,0
566,61,9,0,0,0,0,0,851.811469,0
567,38,11,0,0,1,1,0,669.0040793,0
568,28,9,0,1,0,0,1,910.210446,0
569,84,10,0,1,1,0,0,1981.9541329999997,1
570,22,13,0,1,1,1,1,1695.851887,1
571,34,12,0,0,1,1,0,1305.953642,0
572,28,14,0,0,0,0,1,1950.8868969999999,0
573,83,17,0,1,0,0,1,1631.872719,1
574,86,16,0,1,0,1,0,954.6181316,1
575,79,18,0,1,1,0,1,957.753476,1
576,56,8,0,1,1,1,1,1057.571757,1
577,47,11,0,1,1,0,1,1277.521575,0
578,84,16,0,0,0,1,0,327.66225330000003,0
579,35,9,0,0,0,0,0,1193.589255,0
580,26,7,0,1,1,1,0,1252.1557710000002,0
581,41,13,0,1,0,0,0,261.1185652,0
582,50,14,0,1,0,0,0,879.6579171,1
583,34,11,0,1,1,1,0,1080.597617,0
584,22,12,0,1,1,1,1,1262.007891,0
585,55,10,0,0,0,0,1,1713.178075,0
586,80,8,0,0,1,1,1,1264.7605740000001,0
587,85,15,0,0,0,0,1,1356.299478,1
588,58,15,0,0,0,0,0,386.0863102,0
589,37,5,0,1,1,0,0,1299.0662140000002,1
590,71,18,0,0,0,0,0,278.5411418,0
591,63,10,1,1,0,1,0,1014.311651,0
592,47,7,0,1,0,1,0,1511.1151949999999,1
593,80,10,0,1,0,0,1,1795.270512,1
594,26,13,0,0,0,0,0,551.1855922,0
595,28,13,0,0,0,0,1,1051.833922,1
596,38,18,0,0,1,0,0,567.3663629,1
597,79,15,1,1,0,0,1,1614.036609,1
598,48,11,0,0,0,0,0,771.6292755,0
599,80,10,1,0,1,0,0,1329.158978,0
600,66,14,0,1,1,1,1,1929.0673800000002,0
601,26,11,1,0,1,0,0,1845.8306719999998,0
602,56,12,0,0,1,0,1,909.6827162000001,1
603,69,12,0,0,1,0,1,1084.807286,0
604,73,12,0,0,0,1,1,1602.254193,0
605,55,9,0,0,0,0,1,1435.057667,0
606,32,13,0,1,1,1,0,729.7054333,1
607,71,15,0,0,0,1,1,1290.274294,0
608,26,13,0,1,0,0,0,1200.010955,1
609,71,13,0,1,0,0,1,774.8506663,1
610,51,10,0,1,1,0,1,1178.437008,1
611,89,13,0,1,1,0,0,1321.193696,1
612,58,9,1,0,0,1,1,821.4684599,1
613,46,10,0,0,1,0,0,986.2673645,0
614,19,11,0,0,0,1,0,587.5381530000001,0
615,18,13,0,1,0,1,1,1517.166558,1
616,78,10,0,0,0,1,1,520.606284,0
617,51,16,0,1,1,1,1,1138.169594,1
618,65,16,0,1,1,1,0,829.9759818,1
619,37,13,0,0,0,0,0,477.2500925,0
620,38,12,0,0,0,0,0,944.3304649,0
621,84,14,0,1,0,0,1,1499.600891,1
622,43,10,0,1,0,1,1,524.9630078,1
623,34,17,1,0,1,1,1,1035.0273300000001,0
624,48,7,0,1,0,1,0,1281.923094,0
625,56,13,0,0,0,1,1,951.3512058,1
626,53,16,0,1,1,1,0,894.6261939999999,1
627,55,10,0,1,1,1,1,1045.360604,1
628,35,11,0,0,0,1,0,1829.923575,0
629,18,7,0,0,1,1,0,838.8374504,0
630,38,10,1,0,1,1,0,688.2231899,0
631,55,14,0,0,1,1,0,927.5974127000001,1
632,81,13,0,0,0,0,1,2031.2665559999998,1
633,55,15,1,0,0,1,0,1241.892931,0
634,64,14,1,0,0,1,1,1662.516242,0
635,80,12,0,1,0,0,1,857.6130333999998,1
636,36,11,0,0,0,1,0,1640.244176,1
637,42,12,0,1,0,0,0,991.424632,0
638,44,9,0,0,1,1,1,2895.881802,1
639,24,11,1,0,0,0,1,1396.347808,1
640,39,13,1,0,0,1,0,640.3809858,1
641,68,9,0,1,1,0,1,2072.694492,1
642,83,8,0,1,1,0,1,1001.860025,1
643,56,11,0,1,1,0,0,1669.613093,0
644,47,10,0,0,0,1,1,878.627791,0
645,59,10,1,0,0,0,0,558.9953054,1
646,28,14,0,0,0,1,0,570.1301629,1
647,81,8,1,1,0,1,0,1178.0577529999998,0
648,69,8,0,0,0,1,1,1219.21915,1
649,77,10,0,0,1,1,0,1000.051774,0
650,26,10,0,0,0,0,0,1233.889856,0
651,47,16,0,0,0,0,1,2245.4764609999997,1
652,50,17,1,0,0,1,0,1243.4782369999998,0
653,46,10,0,1,0,1,1,1502.6770720000002,1
654,40,13,0,1,0,0,0,3249.4179440000003,1
655,52,13,0,0,1,1,0,764.893446,1
656,68,11,1,1,0,0,0,708.0622854,0
657,82,10,0,1,1,1,1,1075.001724,0
658,83,17,1,0,0,1,0,847.7321161,0
659,21,13,1,0,0,1,1,1967.957184,1
660,43,14,0,0,0,0,0,1066.193338,0
661,65,11,1,1,1,1,0,961.1315870999999,1
662,82,10,0,0,1,0,1,1639.1977029999998,0
663,48,18,0,0,0,1,1,1200.8539369999999,0
664,79,13,1,0,1,0,1,2562.992759,1
665,33,9,0,0,1,1,0,1766.503802,1
666,37,15,1,0,0,0,0,333.3304389,0
667,35,12,0,1,0,0,1,1561.128541,0
668,59,7,0,0,1,0,0,323.972804,0
669,44,8,0,0,0,0,1,1643.91894,0
670,74,11,1,0,1,0,0,406.5230396,0
671,31,19,1,0,0,1,0,932.1606254000001,1
672,60,11,0,1,0,1,0,906.7867988,1
673,18,13,0,0,0,0,0,1737.3545789999998,0
674,84,14,0,1,0,1,1,1986.939234,1
675,68,14,0,0,1,1,0,532.0660282,1
676,86,11,1,1,0,0,1,1014.45747,1
677,73,13,0,1,0,0,0,871.2907856,0
678,46,9,0,0,0,1,0,794.8748353,0
679,19,13,0,1,1,0,0,949.785575,0
680,27,14,1,0,0,0,0,1751.7481670000002,0
681,76,9,0,0,0,0,0,954.4058631000001,0
682,56,10,0,0,0,0,0,1390.292533,1
683,42,12,0,0,0,1,1,2283.6922219999997,0
684,76,12,0,1,0,0,0,625.2785223,0
685,42,14,0,0,0,1,1,2129.856605,0
686,32,12,1,1,0,1,1,1307.965782,1
687,27,11,0,0,1,0,0,1554.4167730000001,0
688,74,20,1,0,0,1,1,1328.568048,1
689,64,12,0,1,0,1,0,985.0943424000001,0
690,30,9,0,1,1,1,0,1503.682743,1
691,23,9,0,0,0,0,0,2253.839865,0
692,44,11,0,1,1,1,0,586.1493753999999,0
693,77,11,0,0,0,1,1,1813.6141940000002,0
694,78,10,0,0,1,0,1,1831.930109,0
695,20,15,0,0,0,1,0,2580.979643,0
696,53,11,0,0,1,0,1,930.6501083999999,1
697,20,11,0,0,0,1,1,1561.283799,1
698,82,10,0,1,0,0,0,491.8773506,1
699,43,18,0,1,1,0,1,1300.689811,1
700,38,9,0,1,1,0,0,1252.81737,1
701,81,10,0,0,0,1,0,1511.1388,0
702,34,9,0,1,0,1,0,2230.367018,0
703,36,15,0,1,0,0,1,1885.438773,1
704,38,16,0,0,1,1,1,947.6695867000001,1
705,33,11,0,0,1,0,1,1025.701125,0
706,66,16,0,1,0,1,1,1982.131752,0
707,78,11,1,1,1,0,1,1780.7916260000002,0
708,80,14,0,0,1,1,1,700.0569426,1
709,38,9,0,1,1,1,0,1924.891176,1
710,80,12,0,0,1,1,1,704.1947644999999,1
711,48,16,1,0,1,0,0,1207.740526,1
712,20,14,0,0,0,0,0,1064.895012,0
713,18,12,0,0,0,0,0,743.4780761,0
714,49,13,0,1,1,0,1,1251.370845,1
715,80,11,0,1,0,0,0,470.68227800000005,0
716,24,12,1,0,0,0,1,1112.686143,0
717,87,12,0,1,1,1,1,2064.474901,1
718,73,14,0,1,1,0,0,1716.888034,1
719,76,11,0,1,1,0,1,1114.13669,1
720,80,11,0,0,0,0,0,718.0624098999999,0
721,89,14,1,0,0,1,1,800.1531959,0
722,43,16,0,1,1,0,1,1680.337106,1
723,50,17,0,0,0,0,0,1416.865765,0
724,64,13,0,0,0,0,0,1573.289677,0
725,49,13,0,1,1,0,0,1619.817463,1
726,32,11,0,1,0,0,0,1596.7077550000001,1
727,31,16,0,1,0,1,0,908.0504522,0
728,44,12,0,0,0,0,1,1449.2020890000001,0
729,52,11,0,0,1,0,1,1790.688379,0
730,66,7,0,0,0,1,1,3113.451696,1
731,54,11,0,0,0,1,0,907.2094936000001,0
732,36,8,0,1,0,1,0,890.4483344,1
733,61,12,0,1,1,0,1,2050.67636,1
734,27,10,0,0,0,1,0,1338.110998,0
735,89,13,0,1,0,0,0,920.3847194,0
736,47,8,0,0,1,0,0,736.1743773,0
737,81,8,0,0,0,0,1,857.7406242999999,1
738,79,10,1,0,0,1,0,1226.543716,1
739,35,12,0,0,1,0,1,1495.554533,0
740,88,16,1,0,0,0,0,248.17936600000002,1
741,55,16,0,0,0,1,0,395.2218567,0
742,34,5,0,0,0,0,1,1857.9570410000001,0
743,35,11,0,0,0,0,1,1663.371666,0
744,43,14,0,0,0,1,0,318.04350780000004,0
745,70,13,0,0,0,1,0,1386.813604,0
746,50,7,0,1,0,0,0,1535.462356,1
747,43,14,0,0,0,1,0,982.8832681,0
748,69,12,0,0,0,0,0,1150.859858,0
749,25,12,0,1,1,0,0,866.8410598999999,1
750,88,16,0,0,1,0,0,1960.019242,0
751,69,17,0,0,1,1,0,1788.145063,0
752,43,13,0,0,0,0,1,1166.4691070000001,1
753,79,15,0,1,1,1,0,1559.679776,0
754,86,14,0,0,1,0,1,1103.202075,0
755,84,13,0,0,1,1,1,1207.841461,1
756,78,12,0,0,0,1,1,2229.321043,1
757,84,13,0,0,0,0,0,1708.75722,0
758,76,14,1,1,1,0,1,830.61429,1
759,74,14,0,1,0,0,1,991.7633622999999,1
760,76,16,1,0,0,0,0,580.5443061000001,0
761,55,12,0,1,1,1,0,586.7422583,0
762,57,17,1,0,0,1,0,697.3086442000001,0
763,63,11,0,0,0,1,0,1096.780158,0
764,89,13,0,0,0,1,0,544.0000762999999,0
765,46,12,0,0,1,0,1,1003.664665,0
766,22,14,1,0,0,0,0,364.14027250000004,0
767,81,14,0,1,1,0,0,1026.300872,1
768,58,15,0,0,1,1,0,704.6408647000001,0
769,48,10,0,1,1,0,1,1532.283357,0
770,78,13,0,1,0,0,0,427.37433880000003,0
771,72,15,0,0,0,1,1,1092.959251,1
772,76,15,0,1,0,1,0,1587.044822,1
773,41,15,0,0,1,0,0,886.3435693,0
774,29,16,0,0,1,0,0,598.4998977999999,0
775,88,7,0,0,1,1,1,1099.4869820000001,0
776,89,8,0,1,0,0,0,1657.8228060000001,0
777,30,14,0,1,1,0,0,2593.301866,0
778,19,12,0,0,1,0,1,1345.8049230000001,1
779,87,14,0,0,0,1,1,752.9918959,0
780,76,16,0,1,0,0,0,982.2094626,1
781,69,12,0,0,1,1,0,1964.3548239999998,0
782,21,8,0,1,1,0,1,1509.912313,1
783,26,13,0,1,1,0,1,1947.4878260000003,1
784,72,15,0,1,0,1,0,780.3612617,1
785,66,13,0,0,1,0,0,868.469474,0
786,45,5,0,0,1,1,0,1523.6326199999999,0
787,50,11,0,0,1,1,0,1848.6397190000002,1
788,65,14,0,0,0,0,0,335.9239723,0
789,70,8,0,1,1,1,0,1358.491904,0
790,47,12,0,0,1,0,0,1714.901159,1
791,39,13,0,1,1,0,0,1354.241904,1
792,84,17,0,1,0,1,0,513.2164776000001,0
793,83,14,0,0,0,0,0,639.7187297,0
794,31,10,0,0,1,1,1,1444.321124,1
795,62,10,0,1,1,1,1,854.4182496,1
796,85,2,0,0,1,0,1,829.2707102,1
797,40,10,0,1,0,0,1,1211.247766,1
798,67,13,0,1,0,0,1,1096.234525,1
799,33,13,0,1,1,1,1,2312.167935,1
800,77,4,0,0,1,0,1,3088.823891,0
801,20,13,0,1,0,0,1,1810.319743,1
802,75,18,0,1,0,0,1,1479.6399119999999,1
803,24,15,0,1,1,0,1,2208.6154850000003,1
804,73,13,0,1,1,1,0,1232.9131320000001,0
805,63,10,0,0,1,1,0,928.4588213,1
806,67,11,0,0,1,1,1,1779.049529,0
807,44,18,0,1,0,0,0,1039.252532,0
808,52,13,0,0,0,0,0,1262.21298,0
809,61,9,1,1,1,0,0,993.6031859,1
810,41,15,0,1,1,0,1,1590.329883,1
811,49,11,1,0,1,1,0,1048.128938,1
812,45,13,0,0,1,0,1,2678.418264,0
813,39,15,0,0,0,0,1,993.8801153999999,1
814,52,15,0,0,1,0,0,2268.392356,1
815,42,14,1,0,0,0,0,610.2580075,0
816,29,14,0,1,1,0,0,1243.779967,0
817,52,7,0,1,0,1,1,1460.586413,1
818,80,7,0,0,1,1,0,1774.5867260000002,0
819,83,13,0,0,1,0,1,1022.5160529999999,0
820,73,10,0,1,1,0,1,805.1476345,1
821,34,12,0,0,0,0,0,1173.669727,1
822,82,14,0,0,1,0,1,2551.5796609999998,1
823,23,12,0,1,1,1,1,2033.164639,1
824,64,16,0,0,0,1,1,1094.729266,0
825,47,14,0,0,1,1,1,1396.977223,1
826,37,7,1,0,1,1,1,1526.1661390000002,1
827,84,15,0,1,1,1,1,767.1879493,1
828,45,12,0,0,0,1,0,1224.3025300000002,0
829,20,13,0,0,0,0,0,1311.2698050000001,0
830,56,17,0,1,0,1,1,1120.116258,1
831,80,17,0,0,1,1,0,623.8543707,0
832,76,14,0,1,0,0,1,635.4288732000001,1
833,79,15,0,1,0,0,1,943.6675679,1
834,18,14,0,0,1,0,0,766.7921091,0
835,19,11,0,1,0,0,1,958.0823564,1
836,47,11,0,0,0,1,1,720.5035962000001,1
837,56,11,0,0,1,0,1,2044.73861,0
838,19,16,0,0,0,1,1,2653.32821,0
839,24,9,0,0,1,0,0,1214.758985,0
840,57,11,0,1,0,1,0,575.2472429,0
841,65,12,0,0,0,0,1,2441.022927,1
842,43,14,0,0,0,0,0,1732.013844,0
843,70,12,0,0,1,1,0,1815.9129,1
844,60,14,1,0,0,1,1,1404.9748880000002,1
845,62,15,0,0,1,0,0,751.8733285000001,0
846,22,7,0,0,1,0,1,829.1270366,0
847,65,11,0,0,0,0,1,1277.906866,0
848,86,13,0,0,0,1,0,853.3942120999999,1
849,44,8,0,0,0,1,1,1371.7389449999998,1
850,27,11,0,0,1,1,0,824.8053884999999,0
851,22,17,0,1,0,0,1,1549.466596,1
852,83,11,0,0,1,0,1,2601.095159,1
853,23,17,0,0,0,1,1,1038.4883029999999,1
854,81,11,0,1,0,0,0,579.4447417,1
855,79,9,0,0,1,0,0,1317.520342,0
856,18,6,0,1,0,1,1,1621.139508,1
857,43,10,1,1,1,0,0,1116.825249,1
858,18,9,0,1,0,1,1,1233.62831,0
859,83,11,0,1,1,1,1,2195.9148010000004,1
860,55,8,0,0,1,0,0,618.3644109,0
861,61,14,0,0,0,0,0,698.7845202000001,0
862,54,8,0,1,0,0,0,1541.269223,0
863,51,16,1,1,0,1,0,441.5863902,1
864,81,14,0,1,1,0,1,1221.696817,1
865,23,15,0,1,0,1,0,868.9523115000001,0
866,61,6,0,1,0,0,1,1215.412022,1
867,48,13,0,0,1,0,1,1212.756335,1
868,58,16,1,0,1,1,0,828.6984603999999,1
869,63,14,0,0,1,0,1,1040.933456,0
870,78,17,0,1,0,0,0,473.05159060000005,0
871,34,10,0,0,1,0,1,922.2958319,1
872,66,10,0,0,0,0,0,1266.982166,0
873,32,10,0,0,0,0,1,476.29578089999995,1
874,55,10,0,1,1,1,1,1097.557516,1
875,32,8,0,0,1,1,1,2539.76136,1
876,69,10,0,0,0,1,0,1068.5435220000002,1
877,51,14,0,1,0,0,1,1004.100502,1
878,39,17,0,1,1,0,0,1801.182918,1
879,30,9,0,0,1,1,0,1990.914106,0
880,38,10,0,1,0,0,0,1469.359942,1
881,87,13,0,0,0,0,1,1041.301237,0
882,73,8,0,0,0,1,0,1109.108163,1
883,45,14,0,1,0,1,0,692.3788089,0
884,21,13,1,0,0,1,0,2072.078593,1
885,29,11,0,0,1,0,0,692.5685037000001,0
886,31,9,0,1,1,1,1,1366.210807,0
887,37,9,1,0,0,0,1,1476.963855,0
888,57,15,0,1,0,0,1,1321.204826,1
889,26,6,0,1,1,1,0,1557.923129,0
890,36,12,1,1,0,1,1,740.0368256,1
891,83,16,0,0,0,0,1,644.2789946,0
892,60,11,0,1,0,1,1,1640.006106,1
893,74,10,0,1,0,0,0,545.6211065,0
894,35,15,0,0,1,1,1,1258.06366,0
895,59,10,0,0,0,0,1,1582.783024,0
896,55,14,0,1,1,0,0,596.3449707000001,0
897,66,13,0,0,1,0,1,1335.9028289999999,0
898,49,13,0,0,1,0,1,1460.632443,0
899,22,8,1,1,0,0,0,545.1832764999999,0
900,32,12,0,0,0,1,1,463.65098380000006,0
901,72,5,0,0,0,1,1,1766.0741309999999,1
902,34,14,0,0,1,0,1,1101.650764,1
903,77,12,0,0,0,0,1,1490.383762,0
904,27,8,0,1,0,0,0,1328.747604,0
905,48,9,0,1,1,0,0,1199.4667279999999,0
906,67,8,0,0,0,1,0,1234.176575,1
907,59,11,0,0,0,1,1,809.979871,1
908,42,12,1,0,1,1,1,1196.870152,0
909,75,11,0,0,0,0,0,649.8383392000001,0
910,48,7,1,1,0,1,1,927.9297296,1
911,87,12,0,0,1,1,0,984.2036034,0
912,43,11,0,1,0,1,0,1148.280787,1
913,20,7,1,0,1,1,1,1719.483972,0
914,48,13,0,1,1,0,1,1880.78289,1
915,21,9,0,0,1,1,1,1560.361086,1
916,34,7,0,0,0,1,1,1930.805216,0
917,30,12,0,0,0,0,0,1447.7112650000001,0
918,50,14,0,0,1,0,1,836.5749555,1
919,35,10,1,0,0,1,1,1224.604104,0
920,76,10,0,1,1,0,1,765.8624235,1
921,38,11,1,1,1,0,1,1553.013845,1
922,75,15,0,1,0,0,1,1320.132625,0
923,37,12,1,0,1,1,0,1642.394079,0
924,67,11,0,1,1,0,1,876.2446802000001,1
925,84,11,0,0,0,1,1,1424.117227,0
926,81,7,0,1,0,1,1,1083.381195,1
927,26,7,1,1,0,1,0,900.6921852,1
928,20,17,0,1,1,1,1,1482.558282,1
929,20,4,0,1,1,1,1,1386.2317,1
930,18,11,0,1,0,1,0,970.4333183,0
931,37,7,0,1,0,0,1,806.2451255,0
932,41,15,0,1,1,1,0,1258.30276,0
933,36,17,0,0,1,1,1,938.5556359,1
934,64,14,0,0,1,0,0,853.1123447999998,0
935,56,9,1,1,1,0,1,1706.6880820000001,1
936,34,8,0,1,1,0,1,658.4234711,0
937,52,6,0,0,0,1,0,1375.909262,0
938,44,8,0,1,0,0,0,708.2981607,0
939,62,13,0,1,1,0,1,1729.4815399999998,0
940,32,9,0,0,0,1,0,848.3285479,1
941,34,9,0,1,1,0,0,1302.621469,1
942,26,9,1,1,1,0,1,730.6968601,1
943,46,12,0,0,1,0,1,1965.4190620000002,1
944,57,11,0,0,0,0,1,771.5712211,1
945,54,12,0,0,1,0,1,1830.93361,1
946,60,14,1,0,1,0,1,1486.699299,1
947,43,14,0,0,0,0,1,823.39436,1
948,20,12,0,1,0,0,0,641.8452679999999,0
949,89,10,0,0,0,0,1,594.5451059,1
950,77,8,0,1,0,1,0,738.8929142999999,0
951,25,16,0,1,1,0,0,534.5843758000001,0
952,89,15,0,0,1,0,0,427.0934802,1
953,39,13,0,0,0,1,1,3069.566918,1
954,58,15,0,0,0,0,1,1072.4819380000001,1
955,57,16,0,0,1,1,1,2389.270826,1
956,88,14,0,0,0,0,1,1663.694612,1
957,27,14,0,0,0,1,1,1887.8945670000003,0
958,52,16,0,0,0,1,1,1943.761302,1
959,85,14,0,0,0,0,0,1794.480836,0
960,21,13,1,0,0,1,1,985.5778302000001,0
961,23,13,0,1,1,1,1,1589.3399630000001,1
962,72,12,0,0,0,1,0,792.5208240000001,0
963,37,11,0,0,1,0,0,793.2826057,0
964,31,12,0,1,1,0,1,580.0697389,1
965,29,16,0,0,1,0,0,1738.0985239999998,0
966,80,13,1,0,0,1,0,474.5558784,1
967,23,15,0,0,0,0,1,2026.429158,1
968,70,7,0,1,0,0,1,1434.828418,1
969,41,17,1,0,1,0,0,754.4414431,0
970,44,12,0,0,0,1,1,1784.7593559999998,0
971,33,14,1,0,1,0,1,1069.849043,0
972,19,15,1,1,0,0,0,1118.73994,0
973,34,12,0,1,0,0,1,1548.705967,1
974,72,9,1,1,1,0,1,863.4623731,1
975,43,13,0,1,0,0,1,708.9358043999999,1
976,23,13,1,0,0,1,1,1136.1107769999999,0
977,20,16,0,0,1,0,1,804.4893910000001,1
978,56,12,0,0,1,1,1,1202.670117,1
979,69,11,1,0,0,0,0,1244.709018,0
980,60,13,0,0,1,0,0,1040.2724449999998,1
981,88,12,0,0,1,0,1,1664.080114,0
982,23,11,0,1,1,0,1,1366.71852,1
983,82,16,0,0,1,1,0,600.0687482000001,0
984,82,11,1,0,0,0,1,1848.378413,1
985,69,14,0,0,0,1,0,1352.986244,0
986,31,11,0,0,0,0,1,2323.778584,1
987,24,13,0,1,0,1,1,1084.371719,1
988,41,5,1,0,0,1,1,1615.988955,1
989,63,9,0,1,1,1,0,643.5422493,1
990,38,16,0,0,0,0,1,732.3533606000001,0
991,58,14,0,0,0,1,1,841.9396981000001,1
992,37,14,0,0,0,1,1,939.1433242999999,0
993,56,11,0,0,0,1,1,1588.313232,1
994,34,14,0,1,1,0,0,791.8768514,0
995,74,16,0,0,1,0,1,1464.182884,1
996,38,19,0,0,1,0,1,1838.063609,1
997,19,7,0,1,0,0,1,1173.76564,1
998,81,13,0,1,0,1,1,1280.37995,0
999,65,14,0,0,0,0,1,767.8506996,0
1000,48,11,0,1,0,1,1,816.9532955,1
1001,67,6,0,0,1,0,1,1919.29861,1
1002,44,6,1,1,1,0,0,800.3296612,1
1003,33,10,0,0,0,0,1,1070.978131,0
1004,70,10,0,1,1,1,1,2065.398671,1
1005,86,13,0,0,0,1,1,1477.960194,1
1006,79,13,0,0,0,0,1,1298.399804,0
1007,78,11,1,0,0,0,1,888.7604416000001,1
1008,70,14,1,0,0,0,1,433.121911,0
1009,63,20,0,1,0,0,0,2496.770215,0
1010,50,10,0,0,0,0,0,561.4934455,0
1011,80,9,1,1,1,1,0,587.1708312999999,1
1012,53,15,0,0,0,0,1,2278.858365,0
1013,46,12,0,0,1,0,1,1034.285556,0
1014,40,13,0,0,1,0,1,1668.9619619999999,1
1015,64,13,0,0,0,0,1,1422.632058,1
1016,40,10,0,1,0,1,0,630.0568972,0
1017,72,13,1,1,0,0,1,1150.804118,1
1018,65,12,0,0,0,1,1,1223.869565,0
1019,49,14,0,1,1,1,1,1065.450757,1
1020,20,18,1,1,0,1,0,1761.711017,0
1021,84,13,0,1,1,0,1,1604.372091,0
1022,70,16,1,1,0,0,0,2035.86052,1
1023,86,16,0,0,1,1,0,2220.4361940000003,0
1024,75,14,0,1,0,1,0,908.6839372000002,0
1025,41,13,1,0,1,0,0,2329.836404,0
1026,59,10,0,0,0,1,0,1714.188033,0
1027,89,9,1,0,0,0,1,1086.6328210000001,1
1028,36,13,0,0,1,0,0,682.9095847,1
1029,71,12,0,0,1,1,0,1077.996673,0
1030,20,9,0,0,0,0,1,1333.027522,0
1031,62,11,1,1,1,1,1,1277.1051,1
1032,27,6,0,1,1,1,0,1312.896111,0
1033,38,11,0,1,0,0,0,1638.77523,0
1034,55,7,0,1,1,0,0,2267.2421640000002,0
1035,51,8,0,0,0,1,0,680.5565136,1
1036,52,14,0,0,0,0,0,923.420908,0
1037,89,11,0,1,0,0,0,1587.8268779999999,0
1038,84,11,0,1,0,0,0,565.4577937999999,0
1039,36,11,0,0,1,1,0,1097.505591,0
1040,32,15,0,0,0,1,1,1945.4449969999998,1
1041,57,12,0,1,0,0,1,933.2803402999999,1
1042,41,6,0,0,1,0,0,500.7187258,1
1043,57,16,0,0,1,0,1,1503.1236529999999,0
1044,84,14,0,0,0,1,1,721.8510774,1
1045,78,8,0,0,1,1,0,1674.078908,1
1046,40,11,0,1,1,1,1,2155.00052,1
1047,38,16,1,0,1,1,1,1088.786574,0
1048,19,17,0,1,0,0,0,892.0207872000001,1
1049,28,15,0,0,1,0,1,756.2815791,0
1050,74,12,0,0,1,0,0,811.3375327,0
1051,19,8,0,0,0,0,0,2020.504216,0
1052,64,6,0,1,0,0,0,955.7834667999999,0
1053,73,13,0,1,1,1,1,1808.3661940000002,1
1054,22,15,0,1,1,1,1,1743.932853,1
1055,30,15,1,0,0,0,0,551.6881553999999,0
1056,85,11,0,0,0,1,1,1141.532192,1
1057,82,10,0,1,1,1,1,1480.891431,1
1058,18,10,0,0,1,0,1,1911.782207,0
1059,83,13,0,0,0,0,0,571.1030177,0
1060,69,15,1,1,0,0,0,1705.3621010000002,1
1061,30,17,0,0,1,1,0,821.1684673,0
1062,74,15,0,0,1,0,1,913.521381,1
1063,27,14,1,1,0,0,0,1114.016493,1
1064,74,17,1,1,1,1,0,286.5451139,0
1065,66,12,0,0,1,1,0,1171.815364,0
1066,43,11,0,1,0,0,0,437.8833399,1
1067,32,11,0,1,0,1,1,2062.863163,0
1068,63,12,0,0,0,0,1,1857.7516879999998,0
1069,62,12,0,1,1,1,1,1782.558347,1
1070,27,16,0,1,0,0,0,577.1451549,0
1071,36,11,0,1,0,1,1,1156.192762,0
1072,42,13,0,1,0,1,1,2001.502073,1
1073,44,10,0,0,0,0,0,789.5226438999999,0
1074,64,5,1,0,0,0,0,1996.643218,1
1075,73,12,0,0,0,0,1,1284.667114,1
1076,80,5,0,0,1,1,1,951.2972085000001,1
1077,43,13,1,1,1,1,0,1091.7519730000001,0
1078,69,14,0,0,1,0,0,752.7262389,0
1079,74,13,1,0,1,1,1,765.3008585,0
1080,58,5,0,1,1,1,0,1477.859712,1
1081,21,11,1,0,1,1,0,2323.477681,1
1082,28,8,0,0,0,0,0,1756.8195420000002,0
1083,26,16,0,0,0,1,0,676.0809142,0
1084,31,15,0,0,0,1,0,1281.533791,0
1085,52,11,1,1,1,0,0,1155.865056,1
1086,75,8,0,1,1,0,0,1671.835787,0
1087,47,16,1,0,0,1,1,1389.451264,1
1088,61,13,0,1,1,0,1,1882.5237989999998,1
1089,38,18,0,0,0,0,1,2809.296787,0
1090,40,10,0,0,0,1,1,1653.999552,1
1091,51,8,0,1,0,0,1,1228.6575109999999,0
1092,71,10,1,1,0,1,1,1912.109481,1
1093,76,8,0,0,1,0,0,1805.771781,0
1094,25,12,0,1,0,1,0,2026.989634,0
1095,83,12,0,0,0,0,0,1103.633086,1
1096,44,13,1,0,0,1,1,1407.6827230000001,0
1097,50,10,0,1,0,1,0,1761.052193,0
1098,63,8,1,1,0,1,1,1207.593093,0
1099,88,14,0,0,1,1,1,910.9230162,1
1100,43,13,1,0,1,0,1,2172.681118,1
1101,61,12,0,1,1,0,1,1092.134853,1
1102,72,13,0,0,1,1,0,1571.814704,0
1103,33,7,1,0,0,0,0,1077.09525,0
1104,32,18,0,0,0,1,0,749.3268907,0
1105,43,11,0,1,1,0,0,1764.939141,0
1106,28,6,0,0,1,0,0,2006.076916,0
1107,65,14,0,1,0,0,1,1177.735155,1
1108,27,12,0,1,0,0,1,1021.026757,1
1109,21,9,1,0,1,0,0,746.9528584,1
1110,81,15,0,0,0,1,0,722.0878256,1
1111,39,12,0,0,0,1,1,1996.6458420000001,0
1112,34,14,0,0,0,0,1,1763.355488,1
1113,29,16,0,1,1,0,0,1574.687531,1
1114,32,15,0,0,0,0,0,1259.468498,1
1115,41,20,0,0,0,0,1,1316.773005,1
1116,40,9,0,1,0,0,1,2136.125116,0
