,Is_Techie,Has_Phone_Service,Has_Multiple_Lines,Has_Online_Backup,Has_Device_Protection,Has_Streaming_TV,Has_Streaming_Movies,Gender_Female,Gender_Male,Gender_Prefer not to answer,Contract_Term_Month-to-month,Contract_Term_One year,Contract_Term_Two Year,Internet_Service_Type_DSL,Internet_Service_Type_Fiber Optic,Internet_Service_Type_None,Payment_Method_Type_Bank Transfer(automatic),Payment_Method_Type_Credit Card (automatic),Payment_Method_Type_Electronic Check,Payment_Method_Type_Mailed Check,Churn,Population_Within_A_Mile,Children_Count,Age,Income,Outage_Seconds_Per_Week,Email_Sent_To_Customer_Count,Technical_Support_Contacted_Count,Yearly_Equip_Failure_Count,Tenure,Avg_Monthly_Charge,Avg_Bandwidth_GB_Usage_Per_Year,Timely_Response_Survey_Item,Timely_Fixes_Survey_Item,Timely_Replacements_Survey_Item,Reliability_Survey_Item,Options_Survey_Item,Respectful_Response_Survey_Item,Courteous_Exchange_Survey_Item,Evidence_Of_Active_Listening_Survey_Item
115,1.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,20327,0.0,56.0,35499.06,7.664895102999999,13,3,0,23.34617699,162.97137469999998,2253.85247,6,5,4,4,4,3,5,3
116,1.0,1.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,69,1.0,24.0,33186.785,9.418424281,10,1,0,6.311709177999999,137.0944878,1353.29384,5,5,4,3,3,3,3,3
117,0.0,1.0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1130,1.0,79.0,51237.28,11.53243433,12,3,0,12.58298231,276.0538352,1701.457566,4,5,4,4,1,4,4,4
118,0.0,1.0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,4210,1.0,61.0,33186.785,6.746267321,16,1,1,7.120096362999999,128.40325049999998,3382.4240000000004,4,3,4,5,3,5,4,4
119,1.0,1.0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,155,0.0,53.0,11014.98,8.809358115,11,2,0,9.344886869,209.8844788,1403.270091,4,4,4,4,3,4,4,4
120,1.0,1.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,37711,4.0,53.0,33186.785,15.77290448,13,1,0,22.37815032,146.6848887,2603.903672,5,4,5,2,3,4,4,3
121,0.0,1.0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1800,3.0,53.0,26130.78,4.767299756,8,2,0,4.799514433,242.88502409999998,1256.287854,4,4,2,3,3,4,5,5
122,1.0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,8028,1.0,65.0,36478.21,8.525291337999999,14,2,0,10.04672315,116.25787959999998,980.9935923,2,2,3,4,3,3,4,4
123,0.0,1.0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,31859,1.0,35.0,54533.63,8.601294241,15,2,1,8.156552837000001,187.31401369999998,1347.869205,4,4,4,3,4,3,3,4
124,0.0,1.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,16101,1.0,31.0,37103.18,11.94399076,9,3,1,7.992791229,149.3564756,1127.267848,2,2,3,5,5,1,2,2
125,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,20449,2.0,34.0,74679.84,12.00354554,11,0,1,7.231032028,125.3158375,1269.836202,4,3,3,3,4,5,4,4
126,0.0,1.0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,161,1.0,68.0,95028.57,7.023897487,13,0,0,4.6276720419999995,221.10916380000003,1038.7453779999998,3,3,3,3,4,3,3,3
127,0.0,0.0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,29210,0.0,53.0,34281.1,12.24142125,9,0,0,10.05306287,172.97312480000002,1531.155367,5,5,4,2,5,3,4,3
128,0.0,1.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,821,0.0,53.0,36240.81,8.145156606,14,0,1,4.171044392,118.9763446,991.2441024,4,4,5,3,3,4,4,5
129,0.0,1.0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,5846,5.0,32.0,9515.64,7.469785397000001,11,4,0,4.5686826410000005,219.2776188,3382.4240000000004,2,1,2,4,3,5,3,1
130,0.0,1.0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,4476,0.0,47.0,125814.88,39.69685071,10,0,1,6.085030507000001,168.9164634,1162.332926,3,3,4,2,4,4,3,2
131,0.0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,5529,8.0,53.0,12995.68,13.23580565,12,1,1,2.730250735,161.8238002,577.1157824000001,3,3,3,6,3,6,5,4
132,0.0,1.0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,25328,1.0,70.0,33186.785,1.870075975,14,1,0,8.574901206,184.5090853,1442.9748769999999,2,3,2,4,4,2,1,3
133,0.0,1.0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,3736,3.0,41.0,87354.99,5.90315482,10,0,0,9.743201772,253.2506431,1577.208717,5,5,3,4,4,4,4,5
134,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,610,1.0,59.0,76567.85,33.93054202,8,1,0,9.482919033,141.1274081,886.9398743999999,4,5,4,4,4,4,5,4
135,0.0,1.0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,34,1.0,53.0,33186.785,6.249019913,12,0,0,8.447988841,179.0707979,1065.0644300000001,4,3,4,4,5,2,3,3
136,0.0,1.0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,3199,1.0,70.0,33186.785,2.37365872,17,0,0,36.19603,202.69665519999998,951.886985,3,3,3,4,3,4,3,2
137,0.0,1.0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1135,1.0,53.0,31600.92,3.600274015,12,2,0,7.251397592000001,196.09426069999998,1404.435534,4,6,6,1,7,3,4,3
138,0.0,0.0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1750,4.0,75.0,74638.78,6.430566138,10,3,1,14.64011644,255.03838230000002,3382.4240000000004,3,3,4,4,3,4,2,5
139,1.0,1.0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1076,0.0,26.0,32652.3,9.805488063,9,0,1,11.71637124,177.37166630000002,3382.4240000000004,5,4,5,4,4,4,4,4
140,0.0,1.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1692,4.0,25.0,63650.54,11.63315076,8,1,1,4.13273503,170.2282529,700.7343179,4,3,4,3,4,3,3,3
141,0.0,1.0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,43123,1.0,53.0,28622.6,11.37533904,14,1,0,36.19603,192.516315,513.237305,4,5,3,4,4,2,4,2
142,0.0,1.0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2396,1.0,53.0,33186.785,13.11560931,15,0,2,3.303030246,184.2688987,3382.4240000000004,4,4,4,5,2,4,4,4
143,0.0,1.0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,12914,3.0,31.0,19800.81,10.41519664,11,2,1,5.15825129,140.0646925,3382.4240000000004,5,5,5,4,2,3,4,3
144,0.0,1.0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,15171,10.0,53.0,35954.77,13.12456536,14,1,0,3.2375602339999996,136.8705643,819.4195268999999,4,4,3,3,2,3,4,2
145,0.0,1.0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,5157,8.0,53.0,36342.31,15.38702472,15,2,0,2.7331092339999996,217.4503781,882.1160656,5,4,4,4,3,5,5,3
146,0.0,1.0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,828,1.0,74.0,33186.785,12.05074151,17,1,0,3.180102025,210.2222873,724.7803356000001,2,2,3,4,2,2,3,2
147,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,98,1.0,49.0,23204.98,9.823213453,10,2,0,15.85983755,104.60704770000001,3382.4240000000004,5,4,5,2,4,5,4,3
148,0.0,1.0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,15671,1.0,47.0,35302.52,14.42972975,16,1,1,11.73724209,263.0255063,1668.1991189999999,2,3,2,4,4,3,2,2
149,0.0,1.0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,2229,4.0,20.0,33186.785,16.73300387,17,2,0,7.006240694,154.5935618,1124.353152,6,5,5,3,6,4,4,4
150,0.0,1.0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,4982,2.0,26.0,60398.06,9.200556985,10,2,0,5.562130367000001,173.2698122,3382.4240000000004,3,3,3,3,3,3,5,3
151,0.0,1.0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,18575,2.0,72.0,8115.88,7.873925555,8,0,1,14.53027663,219.0979664,1637.201426,2,3,3,5,3,4,4,4
152,1.0,1.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,15715,1.0,41.0,33858.66,10.73651517,13,0,0,5.905906389,162.6872403,951.8524405999999,5,5,4,3,5,4,4,4
153,0.0,1.0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,6252,1.0,26.0,29950.47,11.6225905,12,2,1,3.260462654,184.2411228,1248.097652,3,4,3,3,4,4,4,4
154,0.0,1.0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3834,4.0,55.0,49421.69,9.985758463,12,3,0,18.91276578,217.17592169999998,2220.255405,4,4,3,5,4,3,3,4
155,0.0,1.0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,19556,1.0,46.0,33186.785,9.261203343,11,2,1,14.25617986,220.8670688,1669.202417,3,4,4,4,2,5,3,4
156,1.0,1.0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,47732,0.0,87.0,15388.32,9.06736268,13,1,2,7.983887266,188.88288280000003,990.0555075999999,4,4,3,3,4,4,4,2
157,1.0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,86926,1.0,39.0,33186.785,7.519193233999999,9,2,1,5.969967132000001,175.49536899999998,967.9819136,4,5,4,4,3,3,3,5
158,0.0,1.0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,69,0.0,53.0,47877.81,11.54405238,12,0,0,19.95277818,252.77736749999997,2190.259876,4,4,4,4,5,3,4,3
159,0.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,15033,0.0,53.0,46154.17,10.22501535,13,1,0,14.85781115,129.8069322,1445.7527810000001,3,4,4,1,3,4,4,4
160,0.0,1.0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,2673,0.0,50.0,107111.8,16.4453186,12,2,0,2.600063739,163.54173369999998,528.6553088000001,3,3,2,3,4,4,4,3
161,0.0,1.0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1879,3.0,87.0,10403.59,9.848350148,13,2,1,11.92299244,181.63571169999997,1296.481055,4,3,4,3,4,3,4,3
162,0.0,1.0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,358,3.0,76.0,22412.6,10.71627075,13,0,0,5.972864167000001,140.0267951,1195.3930369999998,2,3,4,4,3,3,1,3
163,1.0,1.0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,32653,1.0,25.0,19476.27,10.26769571,13,1,0,10.87555535,199.5164467,3382.4240000000004,2,2,3,2,5,4,4,3
164,0.0,1.0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,10398,3.0,34.0,96382.76,8.685938977000001,14,0,0,16.00330155,202.7881738,3382.4240000000004,2,2,3,4,1,4,4,4
165,0.0,1.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2081,1.0,46.0,28022.56,7.612883322999999,11,0,1,12.63074989,158.567181,1238.421347,4,5,5,2,3,5,4,5
166,0.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,3410,1.0,53.0,33186.785,6.868690404,7,2,0,8.494439199999999,149.2144362,847.110799,4,3,2,3,5,2,4,2
167,0.0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,377,8.0,57.0,33186.785,10.39267899,12,1,1,8.044444101,151.1347447,1112.9371019999999,5,6,4,4,3,5,5,4
168,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1917,3.0,58.0,87537.25,8.703192042000001,14,0,1,12.07358377,136.5814796,1623.045026,2,3,3,4,2,4,3,5
169,0.0,1.0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,2482,4.0,70.0,33186.785,13.610478099999998,12,0,0,10.21634248,187.906212,1479.7301810000001,4,2,3,4,4,3,4,4
170,0.0,1.0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,902,0.0,53.0,32653.51,5.661160852999999,7,1,0,15.50354683,166.2744191,2144.7350239999996,3,3,3,2,7,3,4,3
171,0.0,1.0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,43714,1.0,31.0,35321.46,11.71135346,11,0,3,36.19603,161.08350969999998,1522.2895119999998,2,3,3,5,4,3,2,3
172,0.0,1.0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,3066,0.0,38.0,49277.48,11.83990902,10,1,0,19.48900163,171.4896574,1974.7800539999998,4,4,4,5,2,4,4,3
173,0.0,1.0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,13365,0.0,53.0,37297.82,4.278562665,11,0,0,10.01771765,205.4608577,1261.177198,2,2,4,4,4,5,4,4
174,0.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,207,2.0,53.0,14928.96,17.72745923,14,2,0,7.34059599,147.6333142,939.7181324,3,4,4,2,4,3,2,3
175,0.0,1.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,689,3.0,66.0,33186.785,12.17520352,11,3,2,12.64742067,163.4094824,1357.062854,4,4,3,4,4,4,5,4
176,0.0,1.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,99,1.0,58.0,87535.71,38.84239397,15,0,1,8.850426838999999,150.25030980000003,1456.887443,3,2,3,3,4,2,3,3
177,0.0,1.0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,509,6.0,51.0,63166.87,6.7164412229999995,11,2,0,3.701557118,208.2316853,937.5863866000001,3,4,4,3,4,4,3,4
178,0.0,1.0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,933,1.0,34.0,11856.81,12.96882577,14,1,0,2.976033785,194.06026630000002,830.1193011,3,2,3,3,4,4,3,4
179,0.0,1.0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,4991,1.0,53.0,27326.79,8.006243337,14,1,0,5.522376826,175.0764532,737.8564607999999,3,4,2,3,4,4,4,4
180,0.0,1.0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1579,1.0,53.0,12779.23,13.44168712,9,2,1,15.64596698,241.01824559999997,1781.8548620000001,3,4,4,3,3,5,4,3
181,0.0,1.0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,19669,4.0,59.0,25519.91,12.58697596,12,1,1,23.00764441,239.87990219999998,2464.5774890000002,4,3,3,4,3,4,4,3
182,0.0,1.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,530,7.0,23.0,46871.21,8.221151632,10,0,0,17.24924155,139.26260390000002,2392.203409,5,4,5,5,1,6,5,5
183,0.0,1.0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1469,1.0,42.0,77383.72,10.43154214,12,0,0,13.01107597,240.03597050000002,1664.19271,3,4,4,2,4,2,5,2
184,0.0,1.0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,324,1.0,24.0,47395.3,12.86494455,11,3,0,5.1040822089999995,210.99423419999997,1433.616898,4,4,3,4,4,4,3,3
185,0.0,1.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,10482,2.0,81.0,90977.74,10.198227000000001,10,3,0,3.5214999239999996,146.8941358,823.4933242999999,4,4,2,2,4,3,3,4
186,0.0,1.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,3151,8.0,78.0,135727.71,10.83533213,14,0,0,8.08137067,107.27689790000001,1468.3574210000002,3,3,3,3,5,2,4,3
187,0.0,1.0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1919,1.0,53.0,47726.25,8.076759639,8,5,0,1.875430489,152.40444240000002,590.7765801,1,3,2,3,4,3,3,3
188,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,241,1.0,53.0,51721.64,9.449583271,12,2,0,36.19603,79.37456044,418.62068849999997,4,3,1,2,5,3,4,3
189,0.0,1.0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,673,1.0,87.0,41531.03,5.622265645,13,2,0,7.007695148,141.05940680000003,1181.9918460000001,5,4,3,4,4,4,3,4
190,0.0,1.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2649,0.0,46.0,33504.8,9.726562155,14,1,0,1.408375942,118.20841899999999,733.4036934,4,4,5,4,5,4,4,3
191,0.0,1.0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1655,8.0,56.0,34197.3,14.81062846,14,2,1,11.64983735,219.20276569999996,1719.173387,5,6,4,4,2,3,5,4
192,1.0,1.0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1598,1.0,53.0,11518.58,40.45405338,11,3,0,2.964559883,179.49747649999998,3382.4240000000004,2,2,1,5,3,4,4,3
193,0.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,6658,0.0,33.0,31065.17,12.96792817,9,2,1,10.25635754,173.0313406,1261.0327630000002,4,3,4,4,3,3,5,4
194,0.0,1.0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,823,0.0,19.0,32097.17,13.39285711,14,1,1,3.892407013,202.2148537,741.7766988,3,3,3,2,3,1,3,2
195,0.0,1.0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,13287,1.0,31.0,23424.88,16.68993581,12,2,1,3.2269967110000004,211.8578547,932.6084358999999,4,4,4,2,4,4,4,3
196,0.0,1.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,2394,1.0,34.0,35988.24,11.8025558,9,0,0,15.87685513,140.0405498,1708.614019,5,5,5,6,2,5,6,5
197,0.0,1.0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,9295,4.0,43.0,35539.7,8.245454579,11,0,1,5.874064017,140.4453409,1363.5860300000002,5,5,3,4,4,3,2,5
198,0.0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,315,1.0,82.0,27959.34,6.842044469,5,1,0,36.19603,137.1507668,472.10570189999993,2,2,3,5,3,1,2,3
199,0.0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2998,6.0,36.0,52232.97,7.728726815,13,1,0,2.905283283,101.84383620000001,558.2340556,2,2,1,5,4,3,4,3
200,0.0,1.0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,178,1.0,48.0,18198.59,7.9964938860000006,17,3,0,36.19603,251.2063088,815.194738,4,3,4,3,3,3,3,5
201,0.0,1.0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1423,0.0,53.0,16851.94,10.99292261,11,0,1,18.56165869,195.03698930000002,2007.3036170000003,4,2,3,4,2,5,4,3
202,0.0,1.0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1935,1.0,35.0,33186.785,11.17905717,16,1,0,12.39088509,242.92755150000002,2088.48083,5,4,5,4,3,4,3,5
203,0.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,90517,3.0,83.0,44223.58,8.339726664,15,2,0,36.19603,128.4458312,1430.761492,2,3,1,3,3,1,4,3
204,0.0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,239,0.0,20.0,33343.73,40.90444776,14,1,0,3.86023041,159.49216940000002,822.3008694,3,3,3,5,4,3,3,4
205,0.0,1.0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1003,0.0,25.0,30664.56,9.937781234,13,4,0,17.72593456,240.4725051,2059.2009980000003,2,3,3,4,3,4,5,4
206,0.0,1.0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2817,0.0,88.0,31934.04,9.565037275,18,1,0,3.0430631669999997,173.7486679,617.542543,4,3,3,3,3,4,3,5
207,0.0,1.0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,884,1.0,54.0,26676.4,9.449157817,8,0,0,5.827112819,169.4114847,3382.4240000000004,2,3,2,3,5,2,3,2
208,0.0,1.0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,11245,1.0,46.0,67211.95,5.345632153,12,0,1,4.648958177,161.34563909999997,894.6733856000001,5,5,5,4,3,4,4,3
209,0.0,1.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19215,2.0,75.0,33186.785,11.80973568,14,1,0,11.96274778,121.061571,1639.898269,4,4,4,4,2,5,5,4
210,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2733,1.0,53.0,33186.785,11.66008875,11,0,1,4.525864256,137.51513980000001,3382.4240000000004,4,3,4,3,5,4,3,3
211,1.0,1.0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1204,0.0,51.0,10606.59,7.637502914,12,1,1,8.038308899,207.0882684,1092.226042,4,3,3,5,3,5,5,4
212,0.0,1.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,62430,3.0,81.0,92447.71,14.82772628,12,0,0,1.416592892,149.680349,757.0097075,4,4,4,3,3,3,3,3
213,0.0,1.0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1028,0.0,53.0,13612.16,12.52705314,18,0,0,19.83504645,225.0692433,2301.8507210000002,3,2,2,2,5,3,2,4
214,0.0,0.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,28666,3.0,53.0,13765.39,46.51160684,8,2,0,15.85002222,262.467632,2401.406545,5,4,5,5,2,4,4,3
215,0.0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,44451,2.0,73.0,33186.785,10.77879107,10,2,1,15.94935291,117.16672790000001,3382.4240000000004,4,4,3,2,5,3,2,4
216,0.0,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,266,1.0,53.0,33186.785,11.25662827,12,1,1,11.94550648,135.7269647,1536.589816,3,4,4,3,3,4,2,3
217,0.0,1.0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,33649,8.0,53.0,52143.7,8.578383742,14,1,1,16.03360405,217.5311821,2153.778421,3,4,4,4,3,2,3,2
218,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1994,5.0,41.0,19097.94,8.147436948,13,0,1,21.29342532,125.7386793,2409.195918,3,2,3,2,5,4,2,2
219,0.0,1.0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1869,1.0,53.0,11301.4,10.08453268,11,0,0,4.95598008,200.2278699,1342.862457,4,5,4,4,3,4,3,4
220,0.0,1.0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,27590,3.0,53.0,17814.0,17.58235715,14,0,0,2.73951266,159.33451509999998,1046.054674,1,2,2,4,4,3,3,4
221,0.0,0.0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,21792,1.0,32.0,22533.05,10.47191807,13,1,1,4.973046104,242.0777704,1204.479468,3,3,3,3,3,2,3,2
222,0.0,1.0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,8770,3.0,51.0,19974.4,4.384853846,10,2,0,10.28430068,254.0815401,1616.908193,3,3,2,3,4,2,2,2
223,0.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,3378,1.0,46.0,33186.785,12.88572158,11,1,1,2.581692044,135.75934119999997,345.0099528,3,4,2,5,3,4,3,3
224,0.0,1.0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1748,1.0,53.0,10330.1,7.418713911,9,1,0,6.945736396,160.4473126,1427.088655,4,5,4,4,3,3,4,4
225,0.0,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1598,0.0,53.0,15281.28,15.33955781,8,3,0,9.999416271,140.4855104,1452.334634,4,4,4,4,4,3,3,4
226,0.0,1.0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,4335,1.0,62.0,11217.96,11.62807867,15,2,0,6.035737465,178.90848689999999,795.4957357999999,2,3,2,4,4,2,4,2
227,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2299,1.0,57.0,17516.0,40.37825997,13,0,1,9.004964377,156.41423590000002,3382.4240000000004,5,6,4,4,5,5,5,4
228,0.0,1.0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,12275,1.0,80.0,20566.64,6.577888464,10,1,0,5.071456681,232.3004667,1402.20491,4,4,4,4,2,4,6,4
229,0.0,1.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1065,1.0,43.0,36128.68,11.17573274,12,1,1,12.02106494,194.87978669999998,1447.196935,4,3,2,3,4,2,3,2
230,1.0,1.0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,24438,1.0,35.0,33186.785,9.189926627,10,1,0,5.049303717,267.3195741,3382.4240000000004,4,4,2,3,4,3,4,3
231,0.0,1.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,47974,1.0,63.0,25985.06,7.689595509,11,1,0,18.17247008,148.1522435,1707.641161,3,3,3,4,4,4,3,4
232,0.0,1.0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,788,1.0,63.0,10909.79,11.80768461,15,2,0,15.31997698,219.70402689999997,2181.752793,3,4,5,4,3,3,3,1
233,0.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,16882,1.0,27.0,41151.14,7.555277641,11,3,0,16.0708543,156.7666268,1575.683555,3,3,4,6,2,4,4,3
234,0.0,1.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,165,4.0,19.0,33186.785,11.60411689,14,3,0,7.873371451000001,128.8304885,1029.489242,2,3,3,5,3,4,3,2
