,Has_Port_Modem,Has_Multiple_Lines,Has_Online_Backup,Has_Streaming_TV,Has_Streaming_Movies,Churn,Area_Suburban,Area_Urban,Gender_Male,Gender_Prefer not to answer,Contract_Term_One year,Contract_Term_Two Year,Internet_Service_Type_Fiber Optic,Internet_Service_Type_None,Payment_Method_Type_Credit Card (automatic),Payment_Method_Type_Electronic Check,Payment_Method_Type_Mailed Check,Avg_Bandwidth_GB_Usage_Per_Year,Population_Within_A_Mile,Children_Count,Age,Income,Outage_Seconds_Per_Week,Email_Sent_To_Customer_Count,Technical_Support_Contacted_Count,Yearly_Equip_Failure_Count,Tenure,Avg_Monthly_Charge,Timely_Response_Survey_Item,Timely_Fixes_Survey_Item,Timely_Replacements_Survey_Item,Reliability_Survey_Item,Options_Survey_Item,Respectful_Response_Survey_Item,Courteous_Exchange_Survey_Item,Evidence_Of_Active_Listening_Survey_Item
130,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1162.332926,4476,0.0,47.0,125814.88,39.69685071,10,0,1,6.085030507000001,168.9164634,3,3,4,2,4,4,3,2
131,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,577.1157824000001,5529,8.0,53.0,12995.68,13.23580565,12,1,1,2.730250735,161.8238002,3,3,3,6,3,6,5,4
132,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1442.9748769999999,25328,1.0,70.0,33186.785,1.870075975,14,1,0,8.574901206,184.5090853,2,3,2,4,4,2,1,3
133,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1577.208717,3736,3.0,41.0,87354.99,5.90315482,10,0,0,9.743201772,253.2506431,5,5,3,4,4,4,4,5
134,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,886.9398743999999,610,1.0,59.0,76567.85,33.93054202,8,1,0,9.482919033,141.1274081,4,5,4,4,4,4,5,4
135,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1065.0644300000001,34,1.0,53.0,33186.785,6.249019913,12,0,0,8.447988841,179.0707979,4,3,4,4,5,2,3,3
136,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,951.886985,3199,1.0,70.0,33186.785,2.37365872,17,0,0,36.19603,202.69665519999998,3,3,3,4,3,4,3,2
137,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1404.435534,1135,1.0,53.0,31600.92,3.600274015,12,2,0,7.251397592000001,196.09426069999998,4,6,6,1,7,3,4,3
138,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,3382.4240000000004,1750,4.0,75.0,74638.78,6.430566138,10,3,1,14.64011644,255.03838230000002,3,3,4,4,3,4,2,5
139,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3382.4240000000004,1076,0.0,26.0,32652.3,9.805488063,9,0,1,11.71637124,177.37166630000002,5,4,5,4,4,4,4,4
140,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,700.7343179,1692,4.0,25.0,63650.54,11.63315076,8,1,1,4.13273503,170.2282529,4,3,4,3,4,3,3,3
141,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,513.237305,43123,1.0,53.0,28622.6,11.37533904,14,1,0,36.19603,192.516315,4,5,3,4,4,2,4,2
142,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3382.4240000000004,2396,1.0,53.0,33186.785,13.11560931,15,0,2,3.303030246,184.2688987,4,4,4,5,2,4,4,4
143,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,3382.4240000000004,12914,3.0,31.0,19800.81,10.41519664,11,2,1,5.15825129,140.0646925,5,5,5,4,2,3,4,3
144,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,819.4195268999999,15171,10.0,53.0,35954.77,13.12456536,14,1,0,3.2375602339999996,136.8705643,4,4,3,3,2,3,4,2
145,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,882.1160656,5157,8.0,53.0,36342.31,15.38702472,15,2,0,2.7331092339999996,217.4503781,5,4,4,4,3,5,5,3
146,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,724.7803356000001,828,1.0,74.0,33186.785,12.05074151,17,1,0,3.180102025,210.2222873,2,2,3,4,2,2,3,2
147,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3382.4240000000004,98,1.0,49.0,23204.98,9.823213453,10,2,0,15.85983755,104.60704770000001,5,4,5,2,4,5,4,3
148,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1668.1991189999999,15671,1.0,47.0,35302.52,14.42972975,16,1,1,11.73724209,263.0255063,2,3,2,4,4,3,2,2
149,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1124.353152,2229,4.0,20.0,33186.785,16.73300387,17,2,0,7.006240694,154.5935618,6,5,5,3,6,4,4,4
150,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,3382.4240000000004,4982,2.0,26.0,60398.06,9.200556985,10,2,0,5.562130367000001,173.2698122,3,3,3,3,3,3,5,3
151,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1637.201426,18575,2.0,72.0,8115.88,7.873925555,8,0,1,14.53027663,219.0979664,2,3,3,5,3,4,4,4
152,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,951.8524405999999,15715,1.0,41.0,33858.66,10.73651517,13,0,0,5.905906389,162.6872403,5,5,4,3,5,4,4,4
153,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1248.097652,6252,1.0,26.0,29950.47,11.6225905,12,2,1,3.260462654,184.2411228,3,4,3,3,4,4,4,4
154,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,2220.255405,3834,4.0,55.0,49421.69,9.985758463,12,3,0,18.91276578,217.17592169999998,4,4,3,5,4,3,3,4
155,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1669.202417,19556,1.0,46.0,33186.785,9.261203343,11,2,1,14.25617986,220.8670688,3,4,4,4,2,5,3,4
156,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,990.0555075999999,47732,0.0,87.0,15388.32,9.06736268,13,1,2,7.983887266,188.88288280000003,4,4,3,3,4,4,4,2
157,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,967.9819136,86926,1.0,39.0,33186.785,7.519193233999999,9,2,1,5.969967132000001,175.49536899999998,4,5,4,4,3,3,3,5
158,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,2190.259876,69,0.0,53.0,47877.81,11.54405238,12,0,0,19.95277818,252.77736749999997,4,4,4,4,5,3,4,3
159,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1445.7527810000001,15033,0.0,53.0,46154.17,10.22501535,13,1,0,14.85781115,129.8069322,3,4,4,1,3,4,4,4
160,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,528.6553088000001,2673,0.0,50.0,107111.8,16.4453186,12,2,0,2.600063739,163.54173369999998,3,3,2,3,4,4,4,3
161,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1296.481055,1879,3.0,87.0,10403.59,9.848350148,13,2,1,11.92299244,181.63571169999997,4,3,4,3,4,3,4,3
162,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1195.3930369999998,358,3.0,76.0,22412.6,10.71627075,13,0,0,5.972864167000001,140.0267951,2,3,4,4,3,3,1,3
163,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,3382.4240000000004,32653,1.0,25.0,19476.27,10.26769571,13,1,0,10.87555535,199.5164467,2,2,3,2,5,4,4,3
164,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,3382.4240000000004,10398,3.0,34.0,96382.76,8.685938977000001,14,0,0,16.00330155,202.7881738,2,2,3,4,1,4,4,4
165,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1238.421347,2081,1.0,46.0,28022.56,7.612883322999999,11,0,1,12.63074989,158.567181,4,5,5,2,3,5,4,5
166,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,847.110799,3410,1.0,53.0,33186.785,6.868690404,7,2,0,8.494439199999999,149.2144362,4,3,2,3,5,2,4,2
167,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1112.9371019999999,377,8.0,57.0,33186.785,10.39267899,12,1,1,8.044444101,151.1347447,5,6,4,4,3,5,5,4
168,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1623.045026,1917,3.0,58.0,87537.25,8.703192042000001,14,0,1,12.07358377,136.5814796,2,3,3,4,2,4,3,5
169,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1479.7301810000001,2482,4.0,70.0,33186.785,13.610478099999998,12,0,0,10.21634248,187.906212,4,2,3,4,4,3,4,4
170,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2144.7350239999996,902,0.0,53.0,32653.51,5.661160852999999,7,1,0,15.50354683,166.2744191,3,3,3,2,7,3,4,3
171,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1522.2895119999998,43714,1.0,31.0,35321.46,11.71135346,11,0,3,36.19603,161.08350969999998,2,3,3,5,4,3,2,3
172,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1974.7800539999998,3066,0.0,38.0,49277.48,11.83990902,10,1,0,19.48900163,171.4896574,4,4,4,5,2,4,4,3
173,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1261.177198,13365,0.0,53.0,37297.82,4.278562665,11,0,0,10.01771765,205.4608577,2,2,4,4,4,5,4,4
174,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,939.7181324,207,2.0,53.0,14928.96,17.72745923,14,2,0,7.34059599,147.6333142,3,4,4,2,4,3,2,3
175,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1357.062854,689,3.0,66.0,33186.785,12.17520352,11,3,2,12.64742067,163.4094824,4,4,3,4,4,4,5,4
176,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1456.887443,99,1.0,58.0,87535.71,38.84239397,15,0,1,8.850426838999999,150.25030980000003,3,2,3,3,4,2,3,3
177,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,937.5863866000001,509,6.0,51.0,63166.87,6.7164412229999995,11,2,0,3.701557118,208.2316853,3,4,4,3,4,4,3,4
178,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,830.1193011,933,1.0,34.0,11856.81,12.96882577,14,1,0,2.976033785,194.06026630000002,3,2,3,3,4,4,3,4
179,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,737.8564607999999,4991,1.0,53.0,27326.79,8.006243337,14,1,0,5.522376826,175.0764532,3,4,2,3,4,4,4,4
180,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1781.8548620000001,1579,1.0,53.0,12779.23,13.44168712,9,2,1,15.64596698,241.01824559999997,3,4,4,3,3,5,4,3
181,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,2464.5774890000002,19669,4.0,59.0,25519.91,12.58697596,12,1,1,23.00764441,239.87990219999998,4,3,3,4,3,4,4,3
182,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2392.203409,530,7.0,23.0,46871.21,8.221151632,10,0,0,17.24924155,139.26260390000002,5,4,5,5,1,6,5,5
183,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1664.19271,1469,1.0,42.0,77383.72,10.43154214,12,0,0,13.01107597,240.03597050000002,3,4,4,2,4,2,5,2
184,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1433.616898,324,1.0,24.0,47395.3,12.86494455,11,3,0,5.1040822089999995,210.99423419999997,4,4,3,4,4,4,3,3
185,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,823.4933242999999,10482,2.0,81.0,90977.74,10.198227000000001,10,3,0,3.5214999239999996,146.8941358,4,4,2,2,4,3,3,4
186,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1468.3574210000002,3151,8.0,78.0,135727.71,10.83533213,14,0,0,8.08137067,107.27689790000001,3,3,3,3,5,2,4,3
187,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,590.7765801,1919,1.0,53.0,47726.25,8.076759639,8,5,0,1.875430489,152.40444240000002,1,3,2,3,4,3,3,3
188,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,418.62068849999997,241,1.0,53.0,51721.64,9.449583271,12,2,0,36.19603,79.37456044,4,3,1,2,5,3,4,3
189,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1181.9918460000001,673,1.0,87.0,41531.03,5.622265645,13,2,0,7.007695148,141.05940680000003,5,4,3,4,4,4,3,4
190,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,733.4036934,2649,0.0,46.0,33504.8,9.726562155,14,1,0,1.408375942,118.20841899999999,4,4,5,4,5,4,4,3
191,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1719.173387,1655,8.0,56.0,34197.3,14.81062846,14,2,1,11.64983735,219.20276569999996,5,6,4,4,2,3,5,4
192,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,3382.4240000000004,1598,1.0,53.0,11518.58,40.45405338,11,3,0,2.964559883,179.49747649999998,2,2,1,5,3,4,4,3
193,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1261.0327630000002,6658,0.0,33.0,31065.17,12.96792817,9,2,1,10.25635754,173.0313406,4,3,4,4,3,3,5,4
194,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,741.7766988,823,0.0,19.0,32097.17,13.39285711,14,1,1,3.892407013,202.2148537,3,3,3,2,3,1,3,2
195,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,932.6084358999999,13287,1.0,31.0,23424.88,16.68993581,12,2,1,3.2269967110000004,211.8578547,4,4,4,2,4,4,4,3
196,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1708.614019,2394,1.0,34.0,35988.24,11.8025558,9,0,0,15.87685513,140.0405498,5,5,5,6,2,5,6,5
197,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1363.5860300000002,9295,4.0,43.0,35539.7,8.245454579,11,0,1,5.874064017,140.4453409,5,5,3,4,4,3,2,5
198,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,472.10570189999993,315,1.0,82.0,27959.34,6.842044469,5,1,0,36.19603,137.1507668,2,2,3,5,3,1,2,3
199,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,558.2340556,2998,6.0,36.0,52232.97,7.728726815,13,1,0,2.905283283,101.84383620000001,2,2,1,5,4,3,4,3
200,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,815.194738,178,1.0,48.0,18198.59,7.9964938860000006,17,3,0,36.19603,251.2063088,4,3,4,3,3,3,3,5
201,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,2007.3036170000003,1423,0.0,53.0,16851.94,10.99292261,11,0,1,18.56165869,195.03698930000002,4,2,3,4,2,5,4,3
202,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2088.48083,1935,1.0,35.0,33186.785,11.17905717,16,1,0,12.39088509,242.92755150000002,5,4,5,4,3,4,3,5
203,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1430.761492,90517,3.0,83.0,44223.58,8.339726664,15,2,0,36.19603,128.4458312,2,3,1,3,3,1,4,3
204,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,822.3008694,239,0.0,20.0,33343.73,40.90444776,14,1,0,3.86023041,159.49216940000002,3,3,3,5,4,3,3,4
205,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,2059.2009980000003,1003,0.0,25.0,30664.56,9.937781234,13,4,0,17.72593456,240.4725051,2,3,3,4,3,4,5,4
206,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,617.542543,2817,0.0,88.0,31934.04,9.565037275,18,1,0,3.0430631669999997,173.7486679,4,3,3,3,3,4,3,5
207,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,3382.4240000000004,884,1.0,54.0,26676.4,9.449157817,8,0,0,5.827112819,169.4114847,2,3,2,3,5,2,3,2
208,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,894.6733856000001,11245,1.0,46.0,67211.95,5.345632153,12,0,1,4.648958177,161.34563909999997,5,5,5,4,3,4,4,3
209,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1639.898269,19215,2.0,75.0,33186.785,11.80973568,14,1,0,11.96274778,121.061571,4,4,4,4,2,5,5,4
210,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,3382.4240000000004,2733,1.0,53.0,33186.785,11.66008875,11,0,1,4.525864256,137.51513980000001,4,3,4,3,5,4,3,3
211,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1092.226042,1204,0.0,51.0,10606.59,7.637502914,12,1,1,8.038308899,207.0882684,4,3,3,5,3,5,5,4
212,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,757.0097075,62430,3.0,81.0,92447.71,14.82772628,12,0,0,1.416592892,149.680349,4,4,4,3,3,3,3,3
213,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,2301.8507210000002,1028,0.0,53.0,13612.16,12.52705314,18,0,0,19.83504645,225.0692433,3,2,2,2,5,3,2,4
214,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2401.406545,28666,3.0,53.0,13765.39,46.51160684,8,2,0,15.85002222,262.467632,5,4,5,5,2,4,4,3
215,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3382.4240000000004,44451,2.0,73.0,33186.785,10.77879107,10,2,1,15.94935291,117.16672790000001,4,4,3,2,5,3,2,4
216,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1536.589816,266,1.0,53.0,33186.785,11.25662827,12,1,1,11.94550648,135.7269647,3,4,4,3,3,4,2,3
217,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,2153.778421,33649,8.0,53.0,52143.7,8.578383742,14,1,1,16.03360405,217.5311821,3,4,4,4,3,2,3,2
218,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2409.195918,1994,5.0,41.0,19097.94,8.147436948,13,0,1,21.29342532,125.7386793,3,2,3,2,5,4,2,2
219,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1342.862457,1869,1.0,53.0,11301.4,10.08453268,11,0,0,4.95598008,200.2278699,4,5,4,4,3,4,3,4
220,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1046.054674,27590,3.0,53.0,17814.0,17.58235715,14,0,0,2.73951266,159.33451509999998,1,2,2,4,4,3,3,4
221,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1204.479468,21792,1.0,32.0,22533.05,10.47191807,13,1,1,4.973046104,242.0777704,3,3,3,3,3,2,3,2
222,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1616.908193,8770,3.0,51.0,19974.4,4.384853846,10,2,0,10.28430068,254.0815401,3,3,2,3,4,2,2,2
223,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,345.0099528,3378,1.0,46.0,33186.785,12.88572158,11,1,1,2.581692044,135.75934119999997,3,4,2,5,3,4,3,3
224,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1427.088655,1748,1.0,53.0,10330.1,7.418713911,9,1,0,6.945736396,160.4473126,4,5,4,4,3,3,4,4
225,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1452.334634,1598,0.0,53.0,15281.28,15.33955781,8,3,0,9.999416271,140.4855104,4,4,4,4,4,3,3,4
226,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,795.4957357999999,4335,1.0,62.0,11217.96,11.62807867,15,2,0,6.035737465,178.90848689999999,2,3,2,4,4,2,4,2
227,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3382.4240000000004,2299,1.0,57.0,17516.0,40.37825997,13,0,1,9.004964377,156.41423590000002,5,6,4,4,5,5,5,4
228,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1402.20491,12275,1.0,80.0,20566.64,6.577888464,10,1,0,5.071456681,232.3004667,4,4,4,4,2,4,6,4
229,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1447.196935,1065,1.0,43.0,36128.68,11.17573274,12,1,1,12.02106494,194.87978669999998,4,3,2,3,4,2,3,2
230,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3382.4240000000004,24438,1.0,35.0,33186.785,9.189926627,10,1,0,5.049303717,267.3195741,4,4,2,3,4,3,4,3
231,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1707.641161,47974,1.0,63.0,25985.06,7.689595509,11,1,0,18.17247008,148.1522435,3,3,3,4,4,4,3,4
232,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,2181.752793,788,1.0,63.0,10909.79,11.80768461,15,2,0,15.31997698,219.70402689999997,3,4,5,4,3,3,3,1
233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1575.683555,16882,1.0,27.0,41151.14,7.555277641,11,3,0,16.0708543,156.7666268,3,3,4,6,2,4,4,3
234,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1029.489242,165,4.0,19.0,33186.785,11.60411689,14,3,0,7.873371451000001,128.8304885,2,3,3,5,3,4,3,2
235,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,2370.184448,109,1.0,53.0,20414.07,4.670466685,12,1,1,23.62866494,137.9086117,2,2,1,5,5,2,2,1
236,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,3309.919373,11116,0.0,42.0,41412.1,12.57508459,8,1,0,25.863456600000003,255.2383034,2,3,3,2,5,2,4,2
237,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1623.273925,1083,1.0,53.0,33186.785,10.87949437,16,1,0,9.405224809,197.93210430000002,3,2,2,4,2,4,4,4
238,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1146.1999210000001,15604,1.0,72.0,33186.785,9.257179563,12,2,0,12.84490034,179.8599108,3,4,4,5,3,4,4,3
239,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,3382.4240000000004,37,1.0,61.0,15930.45,18.29186826,10,0,1,16.59325254,175.8553926,3,4,3,3,4,4,3,3
240,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2512.36494,57344,1.0,53.0,25611.29,13.33224185,11,0,0,20.35456039,187.50458740000002,4,4,4,3,3,4,5,4
241,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1297.388488,39035,1.0,68.0,9428.86,11.7586707,7,0,1,12.00925702,169.74444319999998,4,4,4,3,4,3,3,3
242,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,283.39178,27698,1.0,53.0,33186.785,3.653426565,17,2,1,36.19603,114.10503770000001,2,3,3,4,4,3,2,2
243,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1947.7853,13,1.0,53.0,118022.06,34.94906329,11,2,0,14.20349453,181.3208115,4,3,3,3,3,2,3,2
244,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,849.1972541000001,3639,1.0,63.0,33186.785,10.48699635,10,1,1,4.98152586,207.8099902,2,2,4,3,4,1,2,2
245,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2131.3598269999998,2950,0.0,53.0,33186.785,10.42148621,12,0,2,23.12150846,146.747472,3,3,3,3,3,3,3,2
246,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1464.035068,15041,1.0,41.0,37706.85,13.25393818,14,0,0,6.307178205,199.25099530000003,2,3,3,4,3,2,3,3
247,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1381.538548,5188,2.0,63.0,33186.785,7.488730309,13,1,0,36.19603,137.1867747,5,4,4,2,5,2,4,3
248,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1248.626874,1317,4.0,56.0,16608.27,6.248246693,14,0,0,12.00466914,134.1063129,2,3,2,3,4,3,3,5
249,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,558.3751762,4755,1.0,27.0,25146.14,10.21678144,6,0,0,2.243757398,148.3289481,3,3,3,5,1,4,4,5
250,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,676.2178659,3658,1.0,47.0,58882.35,8.597546696,18,0,0,1.5833947019999999,198.5826126,4,4,3,3,3,3,3,3
251,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3382.4240000000004,30733,4.0,42.0,31809.46,14.00402972,14,2,0,14.23487852,161.46404719999998,2,2,3,3,3,4,3,3
252,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1811.964373,2431,0.0,72.0,33186.785,8.566023747000001,14,0,0,36.19603,209.3965353,4,4,2,4,5,3,3,6
253,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1066.6325550000001,529,3.0,58.0,70476.82,3.710999063,9,2,0,36.19603,160.1119281,4,4,2,3,3,5,4,2
254,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1514.131966,346,0.0,33.0,33186.785,7.584657378999999,12,3,0,9.740709475,189.9787341,2,2,3,4,5,2,3,2
255,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1189.549671,110,6.0,87.0,35060.94,9.683513869,8,0,1,1.213704886,201.5836387,3,2,1,4,3,4,4,4
256,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3382.4240000000004,34993,0.0,34.0,66055.53,5.40110948,11,2,0,11.86252419,132.6136411,2,2,2,4,2,4,4,4
257,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1078.291303,36260,7.0,76.0,91335.76,11.69090237,11,1,0,2.416685985,142.1789205,3,4,4,2,5,4,3,4
258,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,854.2977548,671,1.0,38.0,54349.75,14.57280157,21,0,1,6.73327535,115.522878,4,4,5,2,2,4,4,3
259,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1489.077486,41839,0.0,53.0,75042.1,4.121214508,12,1,1,6.549035393,233.63293280000002,4,5,4,4,5,3,5,3
260,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1649.312808,16546,1.0,53.0,91001.1,8.488272515,8,1,0,10.57197066,242.8317384,3,2,1,3,5,3,3,6
261,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,905.1959227,4,4.0,19.0,44426.28,6.319517061,20,0,0,36.19603,202.4930715,3,2,4,3,3,3,4,2
262,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,684.6318529,32603,0.0,87.0,63284.16,9.06359011,16,1,1,36.19603,124.2532217,5,5,5,5,4,4,4,3
263,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1662.533055,607,3.0,75.0,14039.21,9.180979874,5,1,0,10.23679934,175.58672909999999,6,6,5,2,3,4,5,4
264,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2436.57146,1067,1.0,37.0,12453.24,11.85600359,14,0,1,14.96503088,226.9982991,5,5,5,2,5,4,4,4
